Seed,Density,Execution ,Path Length,Visited,min path,max path,min visited,max visited,norm path,norm visited,cost,optimality,time mean,time median,op mean,op median,time stdv,op stdv,Execution Time,, Time
1199,0.371,318.0236816,0,61,,,,,0,0.431654676,0.129496403,7.72216259,,,,,,,3.180236816,,16.92891121
1200,0.4365,443.2387352,0,8,,,,,0,0.050359712,0.015107914,66.1860953,,,,,,,4.432387352,,22.07994461
1203,0.3825,281.8598747,18,78,,,,,0.486486486,0.553956835,0.506727591,1.973443019,,,,,,,2.818598747,,15.16318321
1204,0.3985,347.6879597,0,70,,,,,0,0.496402878,0.148920863,6.714930755,,,,,,,3.476879597,,20.73693275
1207,0.4565,278.6147594,29,67,,,,,0.783783784,0.474820144,0.691094692,1.446977621,,,,,,,2.786147594,,15.61260223
1210,0.3635,320.3811646,0,10,,,,,0,0.064748201,0.01942446,51.47883127,,,,,,,3.203811646,,17.1444416
1213,0.3355,215.395689,10,87,,,,,0.27027027,0.618705036,0.3748007,2.668077546,,,,,,,2.15395689,,15.49577713
1214,0.403,345.3805447,0,32,,,,,0,0.223021583,0.066906475,14.94601317,,,,,,,3.453805447,,17.89975166
1216,0.385,330.8987617,0,54,,,,,0,0.381294964,0.114388489,8.74206194,,,,,,,3.308987617,,16.30330086
1218,0.435,432.4314594,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,4.324314594,,18.22209358
1222,0.4535,484.8051071,32,81,,,,,0.864864865,0.575539568,0.778067276,1.285234254,,,,,,,4.848051071,,17.13681221
1223,0.3775,370.2244759,22,113,,,,,0.594594595,0.805755396,0.657942835,1.519886572,,,,,,,3.702244759,,19.89459991
1224,0.4075,441.6487217,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,4.416487217,,19.27685738
1225,0.4215,390.5920982,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,3.905920982,,20.65467834
1228,0.3675,369.8344231,0,66,,,,,0,0.467625899,0.14028777,7.128154317,,,,,,,3.698344231,,18.22757721
1229,0.379,150.254488,30,56,,,,,0.810810811,0.395683453,0.686272604,1.457144781,,,,,,,1.50254488,,18.27073097
1230,0.3315,337.7578259,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,3.377578259,,27.23050117
1231,0.5345,592.4999714,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,5.924999714,,17.04597473
1232,0.418,388.1771564,20,67,,,,,0.540540541,0.474820144,0.520824422,1.920029166,,,,,,,3.881771564,,19.28448677
1233,0.443,490.691185,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,4.90691185,,12.49885559
1235,0.3595,373.2805252,0,69,,,,,0,0.489208633,0.14676259,6.813679064,,,,,,,3.732805252,,16.88146591
1236,0.399,409.1935158,0,117,,,,,0,0.834532374,0.250359712,3.99423692,,,,,,,4.091935158,,21.96931839
1237,0.432,425.5037308,0,113,,,,,0,0.805755396,0.241726619,4.136887648,,,,,,,4.255037308,,13.54622841
1239,0.4885,463.7413025,0,72,,,,,0,0.510791367,0.15323741,6.52577901,,,,,,,4.637413025,,15.44594765
1241,0.3875,401.5123844,0,26,,,,,0,0.179856115,0.053956835,18.53298986,,,,,,,4.015123844,,16.66736603
1243,0.3975,373.1215,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,3.731215,,17.93885231
1244,0.3995,412.7838612,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,4.127838612,,16.24727249
1245,0.362,331.1350346,6,62,,,,,0.162162162,0.438848921,0.24516819,4.078815943,,,,,,,3.311350346,,19.12593842
1246,0.387,351.849556,25,84,,,,,0.675675676,0.597122302,0.652109664,1.533482054,,,,,,,3.51849556,,18.27931404
1250,0.4085,264.0054226,18,87,,,,,0.486486486,0.618705036,0.526152051,1.900587666,,,,,,,2.640054226,,15.7456398
1251,0.4475,340.0847912,28,77,,,,,0.756756757,0.54676259,0.693758507,1.441421689,,,,,,,3.400847912,,18.54705811
1252,0.4445,427.9172421,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,4.279172421,,15.31791687
1254,0.3805,420.6514359,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,4.206514359,,18.20731163
1255,0.349,328.7377357,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,3.287377357,,17.50659943
1257,0.41,437.7756119,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,4.377756119,,15.18106461
1258,0.353,290.7836437,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,2.907836437,,21.15464211
1259,0.4465,471.1053371,0,65,,,,,0,0.460431655,0.138129496,7.239530922,,,,,,,4.711053371,,14.53971863
1260,0.413,424.2930412,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,4.242930412,,13.58866692
1263,0.377,201.5912533,7,59,,,,,0.189189189,0.417266187,0.257612289,3.881787332,,,,,,,2.015912533,,15.36917686
1267,0.417,331.1369419,0,8,,,,,0,0.050359712,0.015107914,66.1860953,,,,,,,3.311369419,,12.9635334
1270,0.365,317.0177937,0,58,,,,,0,0.410071942,0.123021583,8.128588896,,,,,,,3.170177937,,20.84136009
1271,0.4375,405.1356316,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,4.051356316,,16.08490944
1276,0.3525,298.6917496,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,2.986917496,,18.90540123
1277,0.359,312.5603199,0,72,,,,,0,0.510791367,0.15323741,6.52577901,,,,,,,3.125603199,,15.41948318
1278,0.408,397.7870941,0,105,,,,,0,0.748201439,0.224460432,4.455108357,,,,,,,3.977870941,,13.54646683
1279,0.397,363.9199734,0,79,,,,,0,0.561151079,0.168345324,5.940135655,,,,,,,3.639199734,,21.72112465
1280,0.446,416.4552689,0,82,,,,,0,0.582733813,0.174820144,5.720131889,,,,,,,4.164552689,,23.96559715
1281,0.4015,400.4452229,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,4.004452229,,18.71776581
1282,0.3835,398.1528282,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,3.981528282,,16.77727699
1284,0.475,417.3657894,0,45,,,,,0,0.316546763,0.094964029,10.53019214,,,,,,,4.173657894,,24.91903305
1288,0.445,377.1767616,0,31,,,,,0,0.215827338,0.064748201,15.44420592,,,,,,,3.771767616,,13.68236542
1289,0.365,362.8292084,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,3.628292084,,16.93606377
1292,0.3645,235.1531982,27,73,,,,,0.72972973,0.517985612,0.666206494,1.50103385,,,,,,,2.351531982,,17.5242424
1293,0.4235,407.4702263,0,15,,,,,0,0.100719424,0.030215827,33.09414284,,,,,,,4.074702263,,15.77472687
1295,0.414,427.7043343,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,4.277043343,,24.42455292
1298,0.4045,367.9301739,0,18,,,,,0,0.122302158,0.036690647,27.25415915,,,,,,,3.679301739,,17.56310463
1299,0.398,292.7668095,29,81,,,,,0.783783784,0.575539568,0.721310519,1.386363552,,,,,,,2.927668095,,18.67508888
1300,0.379,349.6804237,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,3.496804237,,17.87114143
1301,0.4035,340.3697014,0,9,,,,,0,0.057553957,0.017266187,57.91331252,,,,,,,3.403697014,,18.76878738
1302,0.555,503.0140877,0,31,,,,,0,0.215827338,0.064748201,15.44420592,,,,,,,5.030140877,,15.96617699
1303,0.364,365.6597137,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,3.656597137,,18.90397072
1304,0.5285,490.9334183,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,4.909334183,,26.66687965
1305,0.4205,360.768795,0,24,,,,,0,0.165467626,0.049640288,20.14452173,,,,,,,3.60768795,,17.04549789
1307,0.3315,289.2920971,0,54,,,,,0,0.381294964,0.114388489,8.74206194,,,,,,,2.892920971,,21.73447609
1310,0.42,436.4409447,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,4.364409447,,18.54801178
1311,0.406,400.629282,31,82,,,,,0.837837838,0.582733813,0.76130663,1.313529459,,,,,,,4.00629282,,17.65561104
1313,0.386,191.0676956,25,65,,,,,0.675675676,0.460431655,0.611102469,1.636384099,,,,,,,1.910676956,,18.77069473
1315,0.618,572.0596313,29,83,,,,,0.783783784,0.589928058,0.725627066,1.378116486,,,,,,,5.720596313,,15.28000832
1316,0.3565,250.2412796,26,76,,,,,0.702702703,0.539568345,0.653762395,1.529605369,,,,,,,2.502412796,,24.61218834
1322,0.44,446.0349083,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,4.460349083,,20.90477943
1324,0.4465,431.8065643,0,84,,,,,0,0.597122302,0.179136691,5.582298155,,,,,,,4.318065643,,17.53163338
1327,0.3675,270.1120377,9,84,,,,,0.243243243,0.597122302,0.349406961,2.861984018,,,,,,,2.701120377,,16.86835289
1328,0.584,400.4204273,2,47,,,,,0.054054054,0.330935252,0.137118413,7.292913347,,,,,,,4.004204273,,12.55607605
1329,0.4355,431.6184521,0,1,,,,,0,0,0,1000000,,,,,,,4.316184521,,18.52226257
1331,0.399,360.5232239,0,80,,,,,0,0.568345324,0.170503597,5.864944505,,,,,,,3.605232239,,15.2118206
1332,0.3945,298.691988,31,73,,,,,0.837837838,0.517985612,0.74188217,1.347921129,,,,,,,2.98691988,,20.93052864
1335,0.368,372.2112179,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,3.722112179,,19.24991608
1336,0.455,419.3770885,0,10,,,,,0,0.064748201,0.01942446,51.47883127,,,,,,,4.193770885,,19.33407784
1337,0.5165,488.4257317,0,68,,,,,0,0.482014388,0.144604317,6.915375063,,,,,,,4.884257317,,16.96872711
1338,0.39,389.882803,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,3.89882803,,15.73324203
1339,0.394,423.1152534,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,4.231152534,,16.51549339
1340,0.369,329.3662071,0,78,,,,,0,0.553956835,0.16618705,6.017279809,,,,,,,3.293662071,,15.26665688
1341,0.346,301.7137051,11,117,,,,,0.297297297,0.834532374,0.45846782,2.181173409,,,,,,,3.017137051,,18.86296272
1342,0.4575,195.5080032,16,52,,,,,0.432432432,0.366906475,0.412774645,2.422623553,,,,,,,1.955080032,,17.95911789
1344,0.375,344.5203304,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,3.445203304,,19.34576035
1346,0.3635,213.1993771,11,67,,,,,0.297297297,0.474820144,0.350554151,2.852618187,,,,,,,2.131993771,,18.46432686
1347,0.37,388.6620998,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,3.886620998,,17.25792885
1348,0.379,366.4424419,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.664424419,,18.50962639
1349,0.372,386.0399723,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,3.860399723,,15.73729515
1352,0.43,259.0770721,31,55,,,,,0.837837838,0.388489209,0.703033249,1.422405809,,,,,,,2.590770721,,17.53139496
1353,0.376,404.7458172,0,109,,,,,0,0.776978417,0.233093525,4.290105052,,,,,,,4.047458172,,17.85373688
1354,0.341,330.3155899,13,102,,,,,0.351351351,0.726618705,0.463931557,2.155485714,,,,,,,3.303155899,,17.82679558
1357,0.362,235.4207039,30,67,,,,,0.810810811,0.474820144,0.710013611,1.408421721,,,,,,,2.354207039,,17.40479469
1358,0.417,364.0785217,0,35,,,,,0,0.244604317,0.073381295,13.62726528,,,,,,,3.640785217,,25.84576607
1359,0.426,456.2447071,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,4.562447071,,20.74432373
1360,0.465,442.67869,0,88,,,,,0,0.625899281,0.187769784,5.325642135,,,,,,,4.4267869,,16.3769722
1365,0.424,456.9919109,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,4.569919109,,16.79587364
1368,0.402,399.967432,0,48,,,,,0,0.338129496,0.101438849,9.858058846,,,,,,,3.99967432,,18.14198494
1369,0.334,304.9135208,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,3.049135208,,19.22774315
1372,0.408,404.0074348,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,4.040074348,,23.94604683
1375,0.3335,342.7648544,0,8,,,,,0,0.050359712,0.015107914,66.1860953,,,,,,,3.427648544,,15.78855515
1376,0.345,269.4768906,0,6,,,,,0,0.035971223,0.010791367,92.65808035,,,,,,,2.694768906,,15.38252831
1378,0.354,338.4413719,0,68,,,,,0,0.482014388,0.144604317,6.915375063,,,,,,,3.384413719,,21.27861977
1379,0.38,408.8363647,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,4.088363647,,17.46606827
1380,0.4065,346.6870785,0,62,,,,,0,0.438848921,0.131654676,7.595570722,,,,,,,3.466870785,,16.5245533
1381,0.405,380.5115223,0,61,,,,,0,0.431654676,0.129496403,7.72216259,,,,,,,3.805115223,,19.06633377
1382,0.3965,358.6285114,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,3.586285114,,14.2621994
1384,0.365,303.0583858,0,59,,,,,0,0.417266187,0.125179856,7.988441931,,,,,,,3.030583858,,15.16723633
1388,0.396,436.3410473,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,4.363410473,,22.70078659
1389,0.4155,303.4422398,15,61,,,,,0.405405405,0.431654676,0.413280187,2.419660106,,,,,,,3.034422398,,13.41104507
1390,0.3595,291.4819717,8,98,,,,,0.216216216,0.697841727,0.360703869,2.772349599,,,,,,,2.914819717,,17.77124405
1391,0.353,211.8530273,25,55,,,,,0.675675676,0.388489209,0.589519736,1.696293175,,,,,,,2.118530273,,19.07420158
1392,0.4275,445.6298351,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,4.456298351,,20.01523972
1393,0.3875,404.2422771,0,66,,,,,0,0.467625899,0.14028777,7.128154317,,,,,,,4.042422771,,19.61517334
1394,0.4385,168.5972214,18,51,,,,,0.486486486,0.35971223,0.44845421,2.229877095,,,,,,,1.685972214,,19.06442642
1395,0.37,413.6478901,0,111,,,,,0,0.791366906,0.237410072,4.21210347,,,,,,,4.136478901,,22.75133133
1396,0.4125,368.884325,0,69,,,,,0,0.489208633,0.14676259,6.813679064,,,,,,,3.68884325,,17.04263687
1398,0.4025,328.4170628,0,1,,,,,0,0,0,1000000,,,,,,,3.284170628,,15.61617851
1400,0.3735,390.0699615,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,3.900699615,,16.95466042
1401,0.4225,362.2882366,0,40,,,,,0,0.28057554,0.084172662,11.88020074,,,,,,,3.622882366,,18.20087433
1402,0.411,387.5043392,0,77,,,,,0,0.54676259,0.164028777,6.096454061,,,,,,,3.875043392,,9.76729393
1403,0.374,214.4351006,30,76,,,,,0.810810811,0.539568345,0.729438071,1.37091642,,,,,,,2.144351006,,21.12174034
1405,0.379,324.835062,0,77,,,,,0,0.54676259,0.164028777,6.096454061,,,,,,,3.24835062,,17.14420319
1407,0.389,285.3517532,0,4,,,,,0,0.021582734,0.00647482,154.420595,,,,,,,2.853517532,,12.54296303
1410,0.3925,350.1102924,0,53,,,,,0,0.374100719,0.112230216,8.910177018,,,,,,,3.501102924,,15.49100876
1412,0.4035,178.9479256,3,51,,,,,0.081081081,0.35971223,0.164670426,6.072698982,,,,,,,1.789479256,,15.19417763
1413,0.448,478.0080318,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,4.780080318,,15.406847
1414,0.375,219.0468311,20,74,,,,,0.540540541,0.525179856,0.535932335,1.865903713,,,,,,,2.190468311,,20.02286911
1415,0.4025,346.3549614,0,5,,,,,0,0.028776978,0.008633094,115.8199175,,,,,,,3.463549614,,15.69485664
1417,0.5415,557.949543,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,5.57949543,,16.07608795
1418,0.42,474.2574692,0,115,,,,,0,0.820143885,0.246043165,4.064310967,,,,,,,4.742574692,,19.66023445
1419,0.3505,338.5396004,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,3.385396004,,16.43180847
1420,0.401,345.007658,0,64,,,,,0,0.45323741,0.135971223,7.354443266,,,,,,,3.45007658,,17.31443405
1421,0.4305,266.6056156,10,53,,,,,0.27027027,0.374100719,0.301419405,3.317625427,,,,,,,2.666056156,,17.80390739
1423,0.4,290.0195122,16,77,,,,,0.432432432,0.54676259,0.46673148,2.142554983,,,,,,,2.900195122,,14.03236389
1425,0.3305,321.4819431,0,128,,,,,0,0.913669065,0.274100719,3.648280653,,,,,,,3.214819431,,24.40786362
1426,0.3805,357.8138351,0,4,,,,,0,0.021582734,0.00647482,154.420595,,,,,,,3.578138351,,16.87288284
1427,0.38,315.4711723,0,15,,,,,0,0.100719424,0.030215827,33.09414284,,,,,,,3.154711723,,17.04525948
1429,0.418,451.3087273,0,68,,,,,0,0.482014388,0.144604317,6.915375063,,,,,,,4.513087273,,16.84570313
1430,0.3995,405.7824612,0,41,,,,,0,0.287769784,0.086330935,11.58319916,,,,,,,4.057824612,,18.78476143
1432,0.4195,362.0357513,12,90,,,,,0.324324324,0.64028777,0.419113358,2.385983637,,,,,,,3.620357513,,17.02213287
1435,0.3545,331.0317993,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,3.310317993,,16.95775986
1436,0.415,400.7053375,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,4.007053375,,13.20028305
1437,0.362,361.9582653,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,3.619582653,,17.8592205
1438,0.495,380.5384636,0,5,,,,,0,0.028776978,0.008633094,115.8199175,,,,,,,3.805384636,,22.55177498
1439,0.38,402.4662971,0,106,,,,,0,0.755395683,0.226618705,4.412678941,,,,,,,4.024662971,,17.35305786
1440,0.385,229.8707962,33,64,,,,,0.891891892,0.45323741,0.760295547,1.315276261,,,,,,,2.298707962,,14.84680176
1443,0.4095,440.2184486,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,4.402184486,,18.32723618
1444,0.427,164.3271446,18,55,,,,,0.486486486,0.388489209,0.457087303,2.187761081,,,,,,,1.643271446,,18.6009407
1445,0.4135,257.935524,29,68,,,,,0.783783784,0.482014388,0.693252965,1.442472817,,,,,,,2.57935524,,17.64512062
1447,0.377,358.0040932,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,3.580040932,,16.38865471
1448,0.403,356.1646938,0,57,,,,,0,0.402877698,0.120863309,8.273741068,,,,,,,3.561646938,,17.91787148
1449,0.4085,382.5397491,0,78,,,,,0,0.553956835,0.16618705,6.017279809,,,,,,,3.825397491,,14.94908333
1451,0.405,314.3548965,0,18,,,,,0,0.122302158,0.036690647,27.25415915,,,,,,,3.143548965,,14.12415504
1453,0.3305,206.9246769,24,75,,,,,0.648648649,0.532374101,0.613766284,1.629282019,,,,,,,2.069246769,,17.32516289
1455,0.3925,361.3886833,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,3.613886833,,19.26255226
1456,0.371,338.820219,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,3.38820219,,16.71171188
1458,0.484,532.3293209,0,52,,,,,0,0.366906475,0.110071942,9.084884784,,,,,,,5.323293209,,17.04287529
1459,0.405,314.6283627,0,16,,,,,0,0.107913669,0.032374101,30.88793479,,,,,,,3.146283627,,21.51322365
1460,0.368,368.8650131,0,69,,,,,0,0.489208633,0.14676259,6.813679064,,,,,,,3.688650131,,14.87088203
1461,0.448,487.5059128,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,4.875059128,,29.24489975
1462,0.446,202.4722099,29,41,,,,,0.783783784,0.287769784,0.634979584,1.574851303,,,,,,,2.024722099,,15.88153839
1467,0.3905,327.9931545,0,57,,,,,0,0.402877698,0.120863309,8.273741068,,,,,,,3.279931545,,16.94774628
1469,0.48,558.7465763,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,5.587465763,,21.50058746
1471,0.4145,386.8727684,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,3.868727684,,19.20580864
1473,0.402,441.3323402,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,4.413323402,,25.5253315
1477,0.431,358.8652611,0,40,,,,,0,0.28057554,0.084172662,11.88020074,,,,,,,3.588652611,,17.44747162
1481,0.345,120.1004982,23,52,,,,,0.621621622,0.366906475,0.545207078,1.834162114,,,,,,,1.201004982,,19.69122887
1483,0.4055,349.6823311,0,14,,,,,0,0.09352518,0.028057554,35.6397554,,,,,,,3.496823311,,21.47626877
1484,0.389,289.6635532,27,92,,,,,0.72972973,0.654676259,0.707213689,1.413997781,,,,,,,2.896635532,,17.13657379
1486,0.386,353.8398743,31,105,,,,,0.837837838,0.748201439,0.810946918,1.233124813,,,,,,,3.538398743,,14.91570473
1490,0.372,370.2352047,0,69,,,,,0,0.489208633,0.14676259,6.813679064,,,,,,,3.702352047,,24.14751053
1492,0.419,387.0866299,0,85,,,,,0,0.604316547,0.181294964,5.515842591,,,,,,,3.870866299,,17.51303673
1493,0.3825,224.1158485,28,91,,,,,0.756756757,0.647482014,0.723974334,1.381262528,,,,,,,2.241158485,,14.69111443
1494,0.3895,371.5415001,32,73,,,,,0.864864865,0.517985612,0.760801089,1.31440228,,,,,,,3.715415001,,13.44394684
1496,0.456,488.3787632,0,66,,,,,0,0.467625899,0.14028777,7.128154317,,,,,,,4.883787632,,15.0372982
1497,0.394,400.3777504,13,93,,,,,0.351351351,0.661870504,0.444507097,2.249677805,,,,,,,4.003777504,,17.25816727
1499,0.423,403.7775993,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,4.037775993,,16.80493355
1500,0.395,391.825676,0,117,,,,,0,0.834532374,0.250359712,3.99423692,,,,,,,3.91825676,,21.86489105
1501,0.462,421.195507,9,73,,,,,0.243243243,0.517985612,0.325665954,3.070621654,,,,,,,4.21195507,,18.00560951
1503,0.396,348.6173153,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,3.486173153,,17.24839211
1506,0.4625,412.1005535,0,52,,,,,0,0.366906475,0.110071942,9.084884784,,,,,,,4.121005535,,16.7183876
1508,0.4065,351.4473438,0,47,,,,,0,0.330935252,0.099280576,10.07236231,,,,,,,3.514473438,,16.36528969
1509,0.3845,231.1925888,20,75,,,,,0.540540541,0.532374101,0.538090609,1.858419615,,,,,,,2.311925888,,19.09446716
1510,0.421,340.6155109,0,45,,,,,0,0.316546763,0.094964029,10.53019214,,,,,,,3.406155109,,17.70806313
1514,0.389,344.1147804,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,3.441147804,,11.8253231
1515,0.4115,449.0981102,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,4.490981102,,18.53942871
1516,0.4005,347.1410275,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,3.471410275,,16.25299454
1517,0.526,556.5636158,0,58,,,,,0,0.410071942,0.123021583,8.128588896,,,,,,,5.565636158,,12.95518875
1518,0.4225,379.3900013,0,56,,,,,0,0.395683453,0.118705036,8.424171457,,,,,,,3.793900013,,15.00153542
1519,0.448,225.5651951,31,56,,,,,0.837837838,0.395683453,0.705191522,1.418052472,,,,,,,2.255651951,,11.48080826
1523,0.391,335.6747627,27,89,,,,,0.72972973,0.633093525,0.700738868,1.427063087,,,,,,,3.356747627,,18.32413673
1524,0.471,489.893198,0,92,,,,,0,0.654676259,0.196402878,5.091549168,,,,,,,4.89893198,,17.06171036
1529,0.3445,314.7511482,0,65,,,,,0,0.460431655,0.138129496,7.239530922,,,,,,,3.147511482,,18.01490784
1530,0.382,275.9039402,19,62,,,,,0.513513514,0.438848921,0.491114136,2.036182409,,,,,,,2.759039402,,16.61705971
1531,0.389,354.2456627,0,66,,,,,0,0.467625899,0.14028777,7.128154317,,,,,,,3.542456627,,15.28501511
1532,0.3245,293.8404083,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,2.938404083,,18.91517639
1534,0.3775,321.824789,0,48,,,,,0,0.338129496,0.101438849,9.858058846,,,,,,,3.21824789,,19.55342293
1535,0.4145,161.3845825,15,52,,,,,0.405405405,0.366906475,0.393855726,2.538994343,,,,,,,1.613845825,,18.1787014
1537,0.389,368.3469296,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,3.683469296,,15.71059227
1538,0.3965,355.5378914,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,3.555378914,,16.77179337
1539,0.496,372.1857071,13,56,,,,,0.351351351,0.395683453,0.364650982,2.742340779,,,,,,,3.721857071,,17.24982262
1540,0.369,338.8779163,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,3.388779163,,17.92407036
1542,0.385,291.3341522,27,72,,,,,0.72972973,0.510791367,0.664048221,1.505912466,,,,,,,2.913341522,,16.13926888
1543,0.3965,380.6200027,0,106,,,,,0,0.755395683,0.226618705,4.412678941,,,,,,,3.806200027,,15.38705826
1544,0.3455,146.2981701,30,59,,,,,0.810810811,0.417266187,0.692747424,1.443525479,,,,,,,1.462981701,,16.60919189
1545,0.4365,356.4703465,0,24,,,,,0,0.165467626,0.049640288,20.14452173,,,,,,,3.564703465,,14.11223412
1546,0.345,322.7887154,0,112,,,,,0,0.798561151,0.239568345,4.174156751,,,,,,,3.227887154,,17.73953438
1549,0.5465,455.3432465,0,11,,,,,0,0.071942446,0.021582734,46.33118666,,,,,,,4.553432465,,14.27531242
1551,0.495,406.1515331,2,62,,,,,0.054054054,0.438848921,0.169492514,5.899930775,,,,,,,4.061515331,,16.3526535
1552,0.361,115.1983738,10,47,,,,,0.27027027,0.330935252,0.288469765,3.466555791,,,,,,,1.151983738,,15.89274406
1556,0.345,152.5461674,16,57,,,,,0.432432432,0.402877698,0.423566012,2.360901514,,,,,,,1.525461674,,24.01828766
1558,0.341,288.9568806,0,2,,,,,0,0.007194245,0.002158273,463.118755,,,,,,,2.889568806,,19.82498169
1559,0.379,346.9700813,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,3.469700813,,14.57667351
1560,0.3325,307.3728085,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,3.073728085,,16.50214195
1562,0.4685,365.7381535,29,73,,,,,0.783783784,0.517985612,0.704044332,1.420363085,,,,,,,3.657381535,,14.23072815
1566,0.3655,341.0146236,0,79,,,,,0,0.561151079,0.168345324,5.940135655,,,,,,,3.410146236,,17.94552803
1567,0.429,377.7430058,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,3.777430058,,13.98015022
1569,0.4555,461.337328,0,38,,,,,0,0.26618705,0.079856115,12.52236571,,,,,,,4.61337328,,17.56381989
1570,0.402,400.5811214,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,4.005811214,,17.64965057
1571,0.4735,520.501852,0,58,,,,,0,0.410071942,0.123021583,8.128588896,,,,,,,5.20501852,,13.04316521
1572,0.399,404.9172401,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,4.049172401,,16.03293419
1574,0.461,393.5821056,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,3.935821056,,19.5248127
1575,0.407,361.5951538,0,68,,,,,0,0.482014388,0.144604317,6.915375063,,,,,,,3.615951538,,15.02156258
1576,0.4275,457.0758343,0,61,,,,,0,0.431654676,0.129496403,7.72216259,,,,,,,4.570758343,,19.28472519
1577,0.398,432.0349693,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,4.320349693,,18.045187
1579,0.3325,290.034771,0,84,,,,,0,0.597122302,0.179136691,5.582298155,,,,,,,2.90034771,,19.98066902
